[0.000000] (-) TimerEvent: {}
[0.896824] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/internal/graphs/directed_acyclic_graph.hpp\n'}
[0.896850] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/internal/graphs/directed_graph.hpp\n'}
[0.896877] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/internal/objectpool\n'}
[0.896905] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/internal/objectpool/objectpool.hpp\n'}
[0.897095] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/internal/posix_wrapper\n'}
[0.897148] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/internal/posix_wrapper/access_control.hpp\n'}
[0.897176] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/internal/posix_wrapper/ipc_channel.hpp\n'}
[0.897200] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/internal/posix_wrapper/message_queue.hpp\n'}
[0.897226] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/internal/posix_wrapper/mutex.hpp\n'}
[0.897255] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/internal/posix_wrapper/posix_call.inl\n'}
[0.897283] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/internal/posix_wrapper/shared_memory_object.hpp\n'}
[0.897308] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/internal/posix_wrapper/shared_memory_object\n'}
[0.897334] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/internal/posix_wrapper/shared_memory_object/allocator.hpp\n'}
[0.897362] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/internal/posix_wrapper/shared_memory_object/memory_map.hpp\n'}
[0.897389] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/internal/posix_wrapper/shared_memory_object/shared_memory.hpp\n'}
[0.897415] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/internal/posix_wrapper/system_configuration.hpp\n'}
[0.897440] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/internal/posix_wrapper/unix_domain_socket.hpp\n'}
[0.897466] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/internal/relocatable_pointer\n'}
[0.897491] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/internal/relocatable_pointer/atomic_relocatable_pointer.hpp\n'}
[0.897519] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/internal/relocatable_pointer/atomic_relocatable_pointer.inl\n'}
[0.897544] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/internal/relocatable_pointer/base_relative_pointer.hpp\n'}
[0.897584] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/internal/relocatable_pointer/pointer_repository.hpp\n'}
[0.897623] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/internal/relocatable_pointer/pointer_repository.inl\n'}
[0.897647] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/internal/relocatable_pointer/relative_pointer.hpp\n'}
[0.897672] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/internal/relocatable_pointer/relative_pointer.inl\n'}
[0.897698] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/internal/relocatable_pointer/relative_pointer_data.hpp\n'}
[0.897731] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/internal/relocatable_pointer/relative_pointer_data.inl\n'}
[0.897762] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/internal/relocatable_pointer/relocatable_ptr.hpp\n'}
[0.897788] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/internal/relocatable_pointer/relocatable_ptr.inl\n'}
[0.897814] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/internal/units\n'}
[0.897840] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/internal/units/duration.hpp\n'}
[0.897867] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/internal/units/duration.inl\n'}
[0.897892] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/log\n'}
[0.897916] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/log/logcommon.hpp\n'}
[0.897941] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/log/logger.hpp\n'}
[0.897967] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/log/logging.hpp\n'}
[0.898031] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/log/logging_free_function_building_block.hpp\n'}
[0.898067] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/log/logmanager.hpp\n'}
[0.898097] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/log/logstream.hpp\n'}
[0.898123] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/posix_wrapper\n'}
[0.898148] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/posix_wrapper/file_lock.hpp\n'}
[0.898173] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/posix_wrapper/named_pipe.hpp\n'}
[0.898302] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/posix_wrapper/posix_access_rights.hpp\n'}
[0.898333] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/posix_wrapper/posix_call.hpp\n'}
[0.898376] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/posix_wrapper/semaphore.hpp\n'}
[0.898402] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/posix_wrapper/signal_handler.hpp\n'}
[0.898429] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/posix_wrapper/signal_watcher.hpp\n'}
[0.898454] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/posix_wrapper/thread.hpp\n'}
[0.898481] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/include/iceoryx/v2.0.6/iceoryx_hoofs/posix_wrapper/timer.hpp\n'}
[0.898508] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/lib/cmake/iceoryx_hoofs/iceoryx_hoofsConfigVersion.cmake\n'}
[0.898643] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/lib/cmake/iceoryx_hoofs/iceoryx_hoofsConfig.cmake\n'}
[0.898671] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/lib/cmake/iceoryx_hoofs/iceoryx_hoofsTargets.cmake\n'}
[0.898696] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/lib/cmake/iceoryx_hoofs/iceoryx_hoofsTargets-noconfig.cmake\n'}
[0.898723] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/lib/cmake/iceoryx_hoofs/IceoryxPackageHelper.cmake\n'}
[0.898764] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/lib/cmake/iceoryx_hoofs/IceoryxPlatform.cmake\n'}
[0.898792] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/lib/cmake/iceoryx_hoofs/IceoryxVersion.cmake\n'}
[0.898820] (iceoryx_hoofs) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/iceoryx_hoofs/share/doc/iceoryx_hoofs/LICENSE\n'}
[0.898850] (iceoryx_hoofs) CommandEnded: {'returncode': 0}
[0.900552] (-) TimerEvent: {}
[0.909936] (iceoryx_hoofs) JobEnded: {'identifier': 'iceoryx_hoofs', 'rc': 0}
[0.910770] (iceoryx_posh) JobStarted: {'identifier': 'iceoryx_posh'}
[0.919199] (iceoryx_posh) JobProgress: {'identifier': 'iceoryx_posh', 'progress': 'cmake'}
[0.919680] (iceoryx_posh) JobProgress: {'identifier': 'iceoryx_posh', 'progress': 'build'}
[0.919919] (iceoryx_posh) Command: {'cmd': ['/usr/bin/cmake', '--build', '/root/ros2_ws/build/iceoryx_posh', '--', '-j16', '-l16'], 'cwd': '/root/ros2_ws/build/iceoryx_posh', 'env': OrderedDict([('GZ_SIM_RESOURCE_PATH', '/root/.gazebo/models'), ('HOSTNAME', '1e16700da36d'), ('__GLX_VENDOR_LIBRARY_NAME', 'nvidia'), ('SHLVL', '0'), ('LD_LIBRARY_PATH', '/root/ros2_ws/install/iceoryx_hoofs/lib:/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib'), ('HOME', '/root'), ('OLDPWD', '/root/ros2_ws'), ('ROS_PYTHON_VERSION', '3'), ('COLCON_PREFIX_PATH', '/root/ros2_ws/install'), ('ROS_DISTRO', 'humble'), ('_', '/usr/bin/colcon'), ('ROS_VERSION', '2'), ('PKG_CONFIG_PATH', '/root/ros2_ws/install/iceoryx_hoofs/lib/x86_64-linux-gnu/pkgconfig:/root/ros2_ws/install/iceoryx_hoofs/lib/pkgconfig'), ('TERM', 'xterm'), ('GAZEBO_MODEL_PATH', '/root/.gazebo/models'), ('ROS_LOCALHOST_ONLY', '0'), ('PATH', '/opt/ros/humble/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin'), ('XDG_RUNTIME_DIR', '/tmp/runtime-root'), ('DISPLAY', ':0'), ('LANG', 'C.UTF-8'), ('__NV_PRIME_RENDER_OFFLOAD', '1'), ('LS_COLORS', 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:'), ('AMENT_PREFIX_PATH', '/opt/ros/humble'), ('GAZEBO_MODEL_DATABASE_URI', ''), ('PWD', '/root/ros2_ws/build/iceoryx_posh'), ('LC_ALL', 'C.UTF-8'), ('GAZEBO_PLUGIN_PATH', '/opt/ros/humble/lib'), ('PYTHONPATH', '/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages'), ('COLCON', '1'), ('CMAKE_PREFIX_PATH', '/root/ros2_ws/install/iceoryx_hoofs:/opt/ros/humble')]), 'shell': False}
[0.999209] (iceoryx_posh) StdoutLine: {'line': b'[ 68%] Built target iceoryx_posh\n'}
[1.000643] (-) TimerEvent: {}
[1.020488] (iceoryx_posh) StdoutLine: {'line': b'[ 70%] Built target iceoryx_posh_gateway\n'}
[1.032418] (ament_cppcheck) Command: {'cmd': ['/usr/bin/python3', '-W', 'ignore:setup.py install is deprecated', '-W', 'ignore:easy_install command is deprecated', 'setup.py', 'develop', '--editable', '--build-directory', '/root/ros2_ws/build/ament_cppcheck/build', '--no-deps', 'symlink_data'], 'cwd': '/root/ros2_ws/build/ament_cppcheck', 'env': {'GZ_SIM_RESOURCE_PATH': '/root/.gazebo/models', 'HOSTNAME': '1e16700da36d', '__GLX_VENDOR_LIBRARY_NAME': 'nvidia', 'SHLVL': '0', 'LD_LIBRARY_PATH': '/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib', 'HOME': '/root', 'OLDPWD': '/root/ros2_ws', 'ROS_PYTHON_VERSION': '3', 'COLCON_PREFIX_PATH': '/root/ros2_ws/install', 'ROS_DISTRO': 'humble', '_': '/usr/bin/colcon', 'ROS_VERSION': '2', 'TERM': 'xterm', 'GAZEBO_MODEL_PATH': '/root/.gazebo/models', 'ROS_LOCALHOST_ONLY': '0', 'PATH': '/opt/ros/humble/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin', 'XDG_RUNTIME_DIR': '/tmp/runtime-root', 'DISPLAY': ':0', 'LANG': 'C.UTF-8', '__NV_PRIME_RENDER_OFFLOAD': '1', 'LS_COLORS': 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:', 'AMENT_PREFIX_PATH': '/opt/ros/humble', 'GAZEBO_MODEL_DATABASE_URI': '', 'PWD': '/root/ros2_ws/build/ament_cppcheck', 'LC_ALL': 'C.UTF-8', 'GAZEBO_PLUGIN_PATH': '/opt/ros/humble/lib', 'PYTHONPATH': '/root/ros2_ws/build/ament_cppcheck/prefix_override:/usr/lib/python3/dist-packages/colcon_core/task/python/colcon_distutils_commands:/root/ros2_ws/install/ament_cppcheck/lib/python3.10/site-packages:/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages', 'COLCON': '1'}, 'shell': False}
[1.036481] (iceoryx_posh) StdoutLine: {'line': b'[ 92%] Built target iceoryx_posh_roudi\n'}
[1.064684] (iceoryx_posh) StdoutLine: {'line': b'[ 97%] Built target iceoryx_posh_config\n'}
[1.088222] (iceoryx_posh) StdoutLine: {'line': b'[100%] Built target iox-roudi\n'}
[1.100730] (-) TimerEvent: {}
[1.102079] (iceoryx_posh) CommandEnded: {'returncode': 0}
[1.102762] (iceoryx_posh) JobProgress: {'identifier': 'iceoryx_posh', 'progress': 'install'}
[1.102975] (iceoryx_posh) Command: {'cmd': ['/usr/bin/cmake', '--install', '/root/ros2_ws/build/iceoryx_posh'], 'cwd': '/root/ros2_ws/build/iceoryx_posh', 'env': OrderedDict([('GZ_SIM_RESOURCE_PATH', '/root/.gazebo/models'), ('HOSTNAME', '1e16700da36d'), ('__GLX_VENDOR_LIBRARY_NAME', 'nvidia'), ('SHLVL', '0'), ('LD_LIBRARY_PATH', '/root/ros2_ws/install/iceoryx_hoofs/lib:/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib'), ('HOME', '/root'), ('OLDPWD', '/root/ros2_ws'), ('ROS_PYTHON_VERSION', '3'), ('COLCON_PREFIX_PATH', '/root/ros2_ws/install'), ('ROS_DISTRO', 'humble'), ('_', '/usr/bin/colcon'), ('ROS_VERSION', '2'), ('PKG_CONFIG_PATH', '/root/ros2_ws/install/iceoryx_hoofs/lib/x86_64-linux-gnu/pkgconfig:/root/ros2_ws/install/iceoryx_hoofs/lib/pkgconfig'), ('TERM', 'xterm'), ('GAZEBO_MODEL_PATH', '/root/.gazebo/models'), ('ROS_LOCALHOST_ONLY', '0'), ('PATH', '/opt/ros/humble/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin'), ('XDG_RUNTIME_DIR', '/tmp/runtime-root'), ('DISPLAY', ':0'), ('LANG', 'C.UTF-8'), ('__NV_PRIME_RENDER_OFFLOAD', '1'), ('LS_COLORS', 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:'), ('AMENT_PREFIX_PATH', '/opt/ros/humble'), ('GAZEBO_MODEL_DATABASE_URI', ''), ('PWD', '/root/ros2_ws/build/iceoryx_posh'), ('LC_ALL', 'C.UTF-8'), ('GAZEBO_PLUGIN_PATH', '/opt/ros/humble/lib'), ('PYTHONPATH', '/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages'), ('COLCON', '1'), ('CMAKE_PREFIX_PATH', '/root/ros2_ws/install/iceoryx_hoofs:/opt/ros/humble')]), 'shell': False}
